"DateTime","WindSpeed","U","V","RH","P","T","WS","WD","Newdate","Year","Month","Day","Hour"
"01/01/2011 01:00",10.14,3.373565674,-5.185395241,0.005022287,102321.7031,277.5469971,6.186216061,326.952,2011-01-01,2011,1,1,1
"01/01/2011 02:00",10.12,1.926433802,-5.926662445,0.004975498,102365.1875,277.4060669,6.231891762,341.993,2011-01-01,2011,1,1,2
"01/01/2011 03:00",8.94,0.62530911,-6.506192684,0.004870151,102432.4219,277.1083984,6.536172789,354.51,2011-01-01,2011,1,1,3
"01/01/2011 04:00",9.53,-0.294135571,-6.760741711,0.004641871,102493.9609,276.8328857,6.767137077,2.491,2011-01-01,2011,1,1,4
"01/01/2011 05:00",11.68,-0.551287532,-6.811029434,0.004435315,102540,276.3977356,6.833303732,4.627,2011-01-01,2011,1,1,5
"01/01/2011 06:00",10.93,-0.608632505,-6.977635384,0.004259458,102600.5,276.777832,7.00412943,4.985,2011-01-01,2011,1,1,6
"01/01/2011 07:00",11.01,-0.785324395,-7.378848076,0.004015027,102674.2188,276.9784851,7.420521096,6.075,2011-01-01,2011,1,1,7
"01/01/2011 08:00",11.56,-1.096325159,-7.811967373,0.003968935,102728.1563,276.8271484,7.88852097,7.988,2011-01-01,2011,1,1,8
"01/01/2011 09:00",10.47,-1.281582356,-7.948484898,0.003938755,102782.1484,276.6340942,8.051140634,9.159,2011-01-01,2011,1,1,9
"01/01/2011 10:00",11.18,-1.408780217,-7.712506771,0.003919742,102826,276.542511,7.840116223,10.351,2011-01-01,2011,1,1,10
"01/01/2011 11:00",10.82,-1.469549656,-7.21897459,0.003687227,102840.0625,276.3760071,7.367032668,11.506,2011-01-01,2011,1,1,11
"01/01/2011 12:00",10.91,-1.380330205,-6.706890583,0.003508118,102827.8672,276.3137207,6.847458855,11.629,2011-01-01,2011,1,1,12
"01/01/2011 13:00",11,-1.183648229,-6.457279205,0.003397485,102822.5859,276.3105469,6.564866934,10.387,2011-01-01,2011,1,1,13
"01/01/2011 14:00",11.06,-0.939645529,-6.493532181,0.003370603,102843.8672,276.2752075,6.56116559,8.233,2011-01-01,2011,1,1,14
"01/01/2011 15:00",11.95,-0.464909285,-6.663794994,0.003366571,102873.5,276.2901001,6.679992842,3.99,2011-01-01,2011,1,1,15
"01/01/2011 16:00",10.85,0.287429869,-6.769081593,0.003393131,102906.2344,276.3878784,6.775181292,357.568,2011-01-01,2011,1,1,16
"01/01/2011 17:00",11.22,1.074037671,-6.759622097,0.003435183,102931.5,276.2735596,6.844417273,350.971,2011-01-01,2011,1,1,17
"01/01/2011 18:00",10.2,1.7153759,-6.792878151,0.003538558,102968.3125,276.0762329,7.006119329,345.827,2011-01-01,2011,1,1,18
"01/01/2011 19:00",11.43,2.113955021,-6.96435976,0.003581329,102999.875,275.8507996,7.278125631,343.114,2011-01-01,2011,1,1,19
"01/01/2011 20:00",10.62,2.28423357,-7.170692444,0.003583409,103047.5234,275.6873169,7.525726086,342.33,2011-01-01,2011,1,1,20
"01/01/2011 21:00",10.26,2.100753784,-7.169258595,0.003592485,103071.8828,275.5999451,7.470705138,343.668,2011-01-01,2011,1,1,21
"01/01/2011 22:00",10.11,1.882158875,-7.091605186,0.003611755,103070.5078,275.5586243,7.337123834,345.136,2011-01-01,2011,1,1,22
"01/01/2011 23:00",9.81,1.705156326,-6.990271091,0.003631393,103073.0313,275.6221619,7.195237872,346.291,2011-01-01,2011,1,1,23
"02/01/2011 00:00",9.21,1.553633451,-6.816251755,0.00360177,103069.0469,275.6280823,6.991070368,347.159,2011-01-02,2011,1,2,0
"02/01/2011 01:00",8.7,1.462100029,-6.570469379,0.003572211,103049.7578,275.6831055,6.731181498,347.454,2011-01-02,2011,1,2,1
"02/01/2011 02:00",8.23,1.425133109,-6.31285429,0.00351969,103035.6875,275.7550964,6.471717984,347.278,2011-01-02,2011,1,2,2
"02/01/2011 03:00",8.98,1.627775908,-6.192926407,0.003517421,103023.8438,275.7935181,6.403279776,345.273,2011-01-02,2011,1,2,3
"02/01/2011 04:00",9.34,1.836853266,-6.114079475,0.003504978,103008.8672,275.8068542,6.38404243,343.278,2011-01-02,2011,1,2,4
"02/01/2011 05:00",8.57,2.098557472,-5.956353664,0.003592538,102984.4688,275.7286682,6.31522703,340.591,2011-01-02,2011,1,2,5
"02/01/2011 06:00",9.03,2.237493515,-5.85072422,0.003690663,102986.4141,275.7259521,6.263972472,339.071,2011-01-02,2011,1,2,6
"02/01/2011 07:00",10.27,2.350915432,-5.73370409,0.00372263,102990.5,275.7252197,6.196948117,337.705,2011-01-02,2011,1,2,7
"02/01/2011 08:00",8.61,2.475492001,-5.612355232,0.003741835,102995.7188,275.7670593,6.134051834,336.198,2011-01-02,2011,1,2,8
"02/01/2011 09:00",9.46,2.59537816,-5.445872307,0.003748462,103011.5625,275.8615112,6.032703621,334.518,2011-01-02,2011,1,2,9
"02/01/2011 10:00",7.55,2.615240097,-5.254910469,0.003732542,103014.1719,275.8961792,5.869715905,333.541,2011-01-02,2011,1,2,10
"02/01/2011 11:00",6.89,2.607079029,-5.002484798,0.003667229,103003.3438,275.9719849,5.641073942,332.473,2011-01-02,2011,1,2,11
"02/01/2011 12:00",8.58,2.691429138,-4.740728855,0.003533363,102972.7344,276.0508118,5.45144943,330.415,2011-01-02,2011,1,2,12
"02/01/2011 13:00",8.89,2.898655653,-4.540973663,0.003468132,102942.5938,276.1106873,5.387267063,327.448,2011-01-02,2011,1,2,13
"02/01/2011 14:00",7.32,3.145788193,-4.488743782,0.003441039,102925.8906,276.1517944,5.481314085,324.976,2011-01-02,2011,1,2,14
"02/01/2011 15:00",6.42,3.247613192,-4.718051434,0.003425258,102913.7422,276.1800232,5.727739587,325.458,2011-01-02,2011,1,2,15
"02/01/2011 16:00",6.86,3.09684515,-5.044312,0.003398058,102916.8438,276.1687317,5.919082145,328.453,2011-01-02,2011,1,2,16
"02/01/2011 17:00",7.1,2.765996933,-5.284759521,0.003374761,102924.1563,276.1227417,5.964848886,332.372,2011-01-02,2011,1,2,17
"02/01/2011 18:00",6.65,2.395894289,-5.332295895,0.003378223,102930.1797,276.1477356,5.845826627,335.804,2011-01-02,2011,1,2,18
"02/01/2011 19:00",5.92,2.160728216,-5.099254608,0.00339315,102947.7344,276.2330017,5.538153481,337.035,2011-01-02,2011,1,2,19
"02/01/2011 20:00",6.16,1.991321564,-4.661239624,0.003331809,102951.0313,276.3921509,5.068778591,336.867,2011-01-02,2011,1,2,20
"02/01/2011 21:00",5.06,2.11467886,-3.893070221,0.003197142,102907.8438,276.5814209,4.430334347,331.489,2011-01-02,2011,1,2,21
"02/01/2011 22:00",5.1,2.619289637,-2.92477107,0.003141709,102831.2656,276.6791382,3.926189503,318.153,2011-01-02,2011,1,2,22
"02/01/2011 23:00",5.13,3.298011065,-1.926063418,0.003109766,102742.8125,276.6715698,3.819240405,300.285,2011-01-02,2011,1,2,23
"03/01/2011 00:00",4.64,4.045469284,-1.149871588,0.003078602,102657.1563,276.5492554,4.205713542,285.867,2011-01-03,2011,1,3,0
"03/01/2011 01:00",4.59,4.704918385,-0.680141509,0.003067103,102582.9375,276.3338928,4.753824721,278.225,2011-01-03,2011,1,3,1
"03/01/2011 02:00",4.88,5.221641064,-0.247685432,0.003082657,102531.1719,276.0301819,5.227512168,272.715,2011-01-03,2011,1,3,2
"03/01/2011 03:00",5.63,5.609628677,0.088037789,0.00316302,102482.0313,275.600708,5.61031947,269.1,2011-01-03,2011,1,3,3
"03/01/2011 04:00",7.8,5.861374855,0.459468663,0.003304201,102428.375,274.9913635,5.879355972,265.517,2011-01-03,2011,1,3,4
"03/01/2011 05:00",8.88,6.127433777,0.836571932,0.00339956,102376.8984,274.6082459,6.184278235,262.225,2011-01-03,2011,1,3,5
"03/01/2011 06:00",9.03,6.531341553,1.304334879,0.003470155,102326.4453,274.5960693,6.660308698,258.706,2011-01-03,2011,1,3,6
"03/01/2011 07:00",7.78,6.988865852,1.748697162,0.003549194,102272.5313,274.6199036,7.204317294,255.952,2011-01-03,2011,1,3,7
"03/01/2011 08:00",6.38,7.444903374,2.190782309,0.003644089,102220.1563,274.5717773,7.760548522,253.602,2011-01-03,2011,1,3,8
"03/01/2011 09:00",8.72,7.70273304,2.724115849,0.003723996,102175.4844,274.6990051,8.170245005,250.523,2011-01-03,2011,1,3,9
"03/01/2011 10:00",9.97,7.775851727,3.413279057,0.003796417,102114.7656,275.0033569,8.492016486,246.3,2011-01-03,2011,1,3,10
"03/01/2011 11:00",9.93,8.031225204,4.192914963,0.003819383,102026.2813,275.4193115,9.059862812,242.431,2011-01-03,2011,1,3,11
"03/01/2011 12:00",11.54,8.631390572,4.944246292,0.003753908,101926.7344,275.6976318,9.947184255,240.194,2011-01-03,2011,1,3,12
"03/01/2011 13:00",11.04,9.35574913,5.557587147,0.003638709,101841.7344,275.5774231,10.88194912,239.288,2011-01-03,2011,1,3,13
"03/01/2011 14:00",10.29,9.860589027,5.904350281,0.003584704,101780.0781,275.1482239,11.4931531,239.087,2011-01-03,2011,1,3,14
"03/01/2011 15:00",11.41,9.963877678,6.108646393,0.00356898,101711.6094,274.670166,11.68736151,238.488,2011-01-03,2011,1,3,15
"03/01/2011 16:00",11.53,9.999922752,6.472893715,0.00353046,101611.5703,274.8380127,11.91204466,237.085,2011-01-03,2011,1,3,16
"03/01/2011 17:00",11.67,9.912926674,6.658022881,0.003488231,101525.25,274.7454834,11.94133091,236.112,2011-01-03,2011,1,3,17
"03/01/2011 18:00",12.13,9.960089684,6.667292118,0.003480154,101459.4531,274.6605835,11.98566522,236.201,2011-01-03,2011,1,3,18
"03/01/2011 19:00",11.95,9.88258934,6.831197262,0.003510444,101395.3594,274.5768738,12.0137766,235.346,2011-01-03,2011,1,3,19
"03/01/2011 20:00",12.72,10.13390541,7.201504231,0.003571377,101317,274.7200012,12.4321238,234.601,2011-01-03,2011,1,3,20
"03/01/2011 21:00",10.97,10.27598953,7.534548759,0.003620753,101240.125,274.8822021,12.74226769,233.75,2011-01-03,2011,1,3,21
"03/01/2011 22:00",NA,10.35656738,7.599070549,0.003696741,101142.6719,274.8492126,12.84540234,233.73,2011-01-03,2011,1,3,22
"03/01/2011 23:00",NA,10.52963638,7.273994446,0.003791787,101035.1094,274.8430481,12.79782159,235.362,2011-01-03,2011,1,3,23
"04/01/2011 00:00",NA,10.63950825,6.748435497,0.00389046,100920.7188,275.0538025,12.59922686,237.613,2011-01-04,2011,1,4,0
"04/01/2011 01:00",NA,10.52843475,6.054009438,0.004008231,100812.3438,275.4627991,12.14491534,240.1,2011-01-04,2011,1,4,1
"04/01/2011 02:00",NA,10.27551746,5.422907352,0.00413745,100718.7969,275.7400208,11.61869973,242.177,2011-01-04,2011,1,4,2
"04/01/2011 03:00",NA,10.03878784,4.931615353,0.004282206,100620.4609,275.9928894,11.1847258,243.837,2011-01-04,2011,1,4,3
"04/01/2011 04:00",8.95,9.93957901,4.558573723,0.004503387,100537.9688,276.2440796,10.93507317,245.362,2011-01-04,2011,1,4,4
"04/01/2011 05:00",9.78,9.865190506,4.431420803,0.004701667,100461.8594,276.479126,10.81478035,245.81,2011-01-04,2011,1,4,5
"04/01/2011 06:00",8.36,9.591884613,4.737263203,0.004755002,100388.9688,276.587677,10.69793967,243.716,2011-01-04,2011,1,4,6
"04/01/2011 07:00",6.83,9.175560951,5.486841679,0.004747337,100328.5,276.5550232,10.69094712,239.121,2011-01-04,2011,1,4,7
"04/01/2011 08:00",11.52,8.863423347,6.480264664,0.004755001,100283.4375,276.6503296,10.97971327,233.828,2011-01-04,2011,1,4,8
"04/01/2011 09:00",10.95,8.859733582,7.296864986,0.004770176,100218.6719,276.7987671,11.47776624,230.525,2011-01-04,2011,1,4,9
"04/01/2011 10:00",9.59,8.841237068,7.920434475,0.004747154,100137.3281,276.8783875,11.87016239,228.144,2011-01-04,2011,1,4,10
"04/01/2011 11:00",10.6,8.79918766,8.509478569,0.004701476,100060.7813,277.0103455,12.24078956,225.958,2011-01-04,2011,1,4,11
"04/01/2011 12:00",11.78,8.705411911,8.996596336,0.004687007,99969.5,277.1158142,12.51890339,224.057,2011-01-04,2011,1,4,12
"04/01/2011 13:00",12.42,8.62978363,9.313751221,0.00468089,99878.48438,277.1978149,12.69720943,222.817,2011-01-04,2011,1,4,13
"04/01/2011 14:00",13.67,8.427276611,9.504747391,0.00466438,99795.25,277.1951904,12.70272467,221.561,2011-01-04,2011,1,4,14
"04/01/2011 15:00",12.68,7.917008877,9.944737434,0.004633103,99708.70313,277.0242615,12.71128759,218.523,2011-01-04,2011,1,4,15
"04/01/2011 16:00",11.19,7.190093994,10.64210892,0.004625207,99614.03125,276.9611206,12.84336147,214.044,2011-01-04,2011,1,4,16
"04/01/2011 17:00",11.75,6.824780464,11.35298729,0.004617345,99525.10938,277.0100403,13.24643155,211.011,2011-01-04,2011,1,4,17
"04/01/2011 18:00",11.01,7.189963818,11.46891212,0.004609631,99461.54688,276.9256897,13.53630396,212.083,2011-01-04,2011,1,4,18
"04/01/2011 19:00",11.85,7.721766472,10.72896194,0.004564338,99412.70313,276.7044067,13.21878594,215.743,2011-01-04,2011,1,4,19
"04/01/2011 20:00",12.32,7.695426464,9.531317711,0.004542166,99376.15625,276.4955444,12.25012677,218.916,2011-01-04,2011,1,4,20
"04/01/2011 21:00",13.13,7.068654537,8.633300781,0.004511974,99361.35938,276.3692627,11.15794602,219.309,2011-01-04,2011,1,4,21
"04/01/2011 22:00",12.97,6.507286072,8.20165062,0.004481821,99353.17188,276.3348999,10.46956756,218.428,2011-01-04,2011,1,4,22
"04/01/2011 23:00",11.57,6.129733086,7.885928154,0.00451229,99331.73438,276.3314819,9.988067408,217.857,2011-01-04,2011,1,4,23
"05/01/2011 00:00",10.44,6.154738426,7.591699123,0.004565737,99308.83594,276.3540649,9.773162266,219.032,2011-01-05,2011,1,5,0
"05/01/2011 01:00",9.19,6.402610302,7.297327042,0.004581055,99325.28125,276.3210754,9.707955533,221.263,2011-01-05,2011,1,5,1
"05/01/2011 02:00",8.65,6.507281303,7.069380283,0.004558455,99346.51563,276.2362976,9.608373825,222.629,2011-01-05,2011,1,5,2
"05/01/2011 03:00",8.02,6.702144623,6.707182884,0.004505856,99317.03125,276.0183105,9.481827081,224.978,2011-01-05,2011,1,5,3
"05/01/2011 04:00",9.92,6.802469254,6.427994728,0.004430281,99278.5,275.8280029,9.359097401,226.621,2011-01-05,2011,1,5,4
"05/01/2011 05:00",8.55,6.570152283,6.356290817,0.004361211,99250.5,275.7052612,9.14162644,225.947,2011-01-05,2011,1,5,5
"05/01/2011 06:00",6.47,6.06266737,6.463344097,0.004307548,99234.09375,275.564209,8.861757871,223.167,2011-01-05,2011,1,5,6
"05/01/2011 07:00",6.19,5.417381287,6.779130936,0.004253894,99220.375,275.3541565,8.677824396,218.629,2011-01-05,2011,1,5,7
"05/01/2011 08:00",8.99,4.719979286,7.225302219,0.004208004,99199.32813,275.1782532,8.630364802,213.154,2011-01-05,2011,1,5,8
"05/01/2011 09:00",9.05,3.889620066,7.691164017,0.004177531,99170.90625,275.2592773,8.618767208,206.826,2011-01-05,2011,1,5,9
"05/01/2011 10:00",8.49,3.220092297,8.086933136,0.00419288,99108.53125,275.5690308,8.704451846,201.711,2011-01-05,2011,1,5,10
"05/01/2011 11:00",7.56,2.710782528,8.36372757,0.004238667,99054,276.0022583,8.792057824,197.958,2011-01-05,2011,1,5,11
"05/01/2011 12:00",7.65,2.377334595,8.534368515,0.004269163,98989.49219,276.4806519,8.859298264,195.565,2011-01-05,2011,1,5,12
"05/01/2011 13:00",9.52,2.15375042,8.540180206,0.004284398,98898.59375,276.7554932,8.807571676,194.154,2011-01-05,2011,1,5,13
"05/01/2011 14:00",10.68,1.865536571,8.446042061,0.00430732,98803.28125,276.7760925,8.649615783,192.455,2011-01-05,2011,1,5,14
"05/01/2011 15:00",9.95,1.765500426,8.217483521,0.004360176,98735.35938,276.7121277,8.405000129,192.125,2011-01-05,2011,1,5,15
"05/01/2011 16:00",9.59,2.318605423,7.555788994,0.004435576,98683.34375,276.6391296,7.903535818,197.059,2011-01-05,2011,1,5,16
"05/01/2011 17:00",7.41,3.596723795,6.135708332,0.004518868,98654.04688,276.4788513,7.112196482,210.378,2011-01-05,2011,1,5,17
"05/01/2011 18:00",5.09,5.070168972,3.961186409,0.004602421,98647.21875,276.3096008,6.434097541,232,2011-01-05,2011,1,5,18
"05/01/2011 19:00",5.24,6.213941097,1.402377725,0.00465572,98674.625,276.1538391,6.370221915,257.282,2011-01-05,2011,1,5,19
"05/01/2011 20:00",7.16,6.811487675,-0.751147985,0.004571866,98710.1875,275.6769104,6.852779556,276.292,2011-01-05,2011,1,5,20
"05/01/2011 21:00",7.94,7.259546757,-1.383629441,0.00429731,98754.34375,274.8132324,7.390226623,280.79,2011-01-05,2011,1,5,21
"05/01/2011 22:00",9.42,7.754043579,-0.484112769,0.004022743,98801.49219,273.8753052,7.76914133,273.572,2011-01-05,2011,1,5,22
"05/01/2011 23:00",9.87,8.594711304,1.012263417,0.003939146,98793,273.6382751,8.654116917,263.282,2011-01-05,2011,1,5,23
"06/01/2011 00:00",10.78,9.69178009,1.965543747,0.004023817,98772.25,274.0172119,9.889083049,258.535,2011-01-06,2011,1,6,0
"06/01/2011 01:00",11.82,10.2197237,0.97982794,0.004276978,98740.05469,274.8900146,10.26658733,264.523,2011-01-06,2011,1,6,1
"06/01/2011 02:00",11.19,9.777768135,-2.191977978,0.004619553,98782.8125,276.1923218,10.02045494,282.635,2011-01-06,2011,1,6,2
"06/01/2011 03:00",11.23,7.869454861,-5.235340118,0.004596915,98874.22656,276.5936279,9.451830826,303.634,2011-01-06,2011,1,6,3
"06/01/2011 04:00",11.77,5.787399769,-6.786095142,0.004368073,98975.6875,276.4095154,8.918805041,319.541,2011-01-06,2011,1,6,4
"06/01/2011 05:00",10.63,4.185556412,-6.800199509,0.004237728,99072.5625,276.3078613,7.985085838,328.387,2011-01-06,2011,1,6,5
"06/01/2011 06:00",9.42,3.483739376,-6.337279797,0.004176415,99163.5,276.3622437,7.231704865,331.201,2011-01-06,2011,1,6,6
"06/01/2011 07:00",8.01,3.413829565,-6.314722538,0.004046701,99254.28125,276.1362,7.17843667,331.603,2011-01-06,2011,1,6,7
"06/01/2011 08:00",10.05,3.475852251,-6.306152344,0.003859961,99321.04688,275.8641663,7.200632351,331.137,2011-01-06,2011,1,6,8
"06/01/2011 09:00",9.91,3.726212025,-6.010685444,0.003551675,99360.34375,275.5933228,7.071986677,328.203,2011-01-06,2011,1,6,9
"06/01/2011 10:00",8.89,4.230558872,-5.445457935,0.003289428,99419.3125,275.1802979,6.895697245,322.156,2011-01-06,2011,1,6,10
"06/01/2011 11:00",8.39,4.827736378,-4.818333626,0.003114373,99475.35938,274.7270203,6.820804752,314.944,2011-01-06,2011,1,6,11
"06/01/2011 12:00",8.76,5.307170391,-4.415447235,0.003025926,99501.3125,274.4122009,6.903783879,309.759,2011-01-06,2011,1,6,12
"06/01/2011 13:00",9.01,5.601117611,-4.154013157,0.003001575,99516.6875,274.3276672,6.973402598,306.562,2011-01-06,2011,1,6,13
"06/01/2011 14:00",8.65,5.748836994,-3.760528088,0.002947011,99545.75,274.36203,6.869548623,303.19,2011-01-06,2011,1,6,14
"06/01/2011 15:00",7.42,6.103108883,-3.18978858,0.002931541,99600.14063,274.3435059,6.886413379,297.593,2011-01-06,2011,1,6,15
"06/01/2011 16:00",6.31,6.29666853,-2.871337891,0.002954778,99650.95313,274.3034363,6.920449108,294.513,2011-01-06,2011,1,6,16
"06/01/2011 17:00",6.15,6.24354744,-2.85960412,0.002985765,99700.71875,274.1646423,6.86725712,294.608,2011-01-06,2011,1,6,17
"06/01/2011 18:00",6.36,6.057761669,-2.822442293,0.003043361,99769.82813,274.0688782,6.683012565,294.981,2011-01-06,2011,1,6,18
"06/01/2011 19:00",5.72,5.794659615,-2.56059289,0.003108416,99849.73438,274.0545654,6.335196603,293.84,2011-01-06,2011,1,6,19
"06/01/2011 20:00",6.46,5.497609615,-1.9386096,0.003184747,99931.75,274.1164246,5.829401227,289.424,2011-01-06,2011,1,6,20
"06/01/2011 21:00",6.43,5.593375206,-1.132483006,0.003211177,99988.03906,274.0825195,5.706869891,281.445,2011-01-06,2011,1,6,21
"06/01/2011 22:00",6.61,6.00333786,-0.347284675,0.003195498,100022.7969,273.8686829,6.013374436,273.31,2011-01-06,2011,1,6,22
"06/01/2011 23:00",4.88,6.422246933,0.286178589,0.00319514,100079.4219,273.5852051,6.428619903,267.448,2011-01-06,2011,1,6,23
"07/01/2011 00:00",2.68,6.655130863,0.698865294,0.003190954,100150.625,273.3785706,6.691724703,264.005,2011-01-07,2011,1,7,0
"07/01/2011 01:00",3.47,6.392450333,0.988954544,0.003229036,100206.8516,273.2507324,6.468496915,261.205,2011-01-07,2011,1,7,1
"07/01/2011 02:00",4.29,5.887614727,1.32113421,0.00326311,100229.5156,273.2947693,6.034020449,257.352,2011-01-07,2011,1,7,2
"07/01/2011 03:00",4.24,5.187955856,1.795422316,0.003289469,100242.1094,273.4523926,5.489847653,250.91,2011-01-07,2011,1,7,3
"07/01/2011 04:00",4.12,4.531602383,2.395828247,0.003289104,100266.3672,273.6135254,5.125954852,242.134,2011-01-07,2011,1,7,4
"07/01/2011 05:00",NA,4.023278236,3.027472973,0.003250723,100279.0391,273.6838379,5.035112746,233.038,2011-01-07,2011,1,7,5
"07/01/2011 06:00",NA,3.604462862,3.653978348,0.003185682,100291.9375,273.678833,5.132612423,224.609,2011-01-07,2011,1,7,6
"07/01/2011 07:00",5.86,3.228450298,4.081429005,0.003124485,100315.1094,273.6730957,5.203936399,218.344,2011-01-07,2011,1,7,7
"07/01/2011 08:00",6.21,2.806757689,4.185311317,0.003082424,100335.6719,273.74646,5.039317369,213.846,2011-01-07,2011,1,7,8
"07/01/2011 09:00",5.99,2.136657238,3.849794388,0.003059165,100326.5,273.9266968,4.402978649,209.03,2011-01-07,2011,1,7,9
"07/01/2011 10:00",7.2,1.077300549,3.501140594,0.002944108,100279.4844,273.8661499,3.663135533,197.103,2011-01-07,2011,1,7,10
"07/01/2011 11:00",8.03,-0.140593112,3.358821154,0.002771597,100203.0625,273.7044983,3.36176233,177.603,2011-01-07,2011,1,7,11
"07/01/2011 12:00",8.3,-1.239531875,3.360955954,0.002690694,100102.3438,273.729187,3.582242899,159.755,2011-01-07,2011,1,7,12
"07/01/2011 13:00",6.42,-2.259078264,3.611393452,0.002697004,100005.3125,274.0214844,4.259764931,147.972,2011-01-07,2011,1,7,13
"07/01/2011 14:00",4.07,-3.371935368,3.952760696,0.002703419,99924.32813,274.5657959,5.195600566,139.533,2011-01-07,2011,1,7,14
"07/01/2011 15:00",5.57,-4.29284811,4.090375423,0.002870871,99855.57813,275.1090393,5.929562885,133.616,2011-01-07,2011,1,7,15
"07/01/2011 16:00",5.85,-4.948138714,4.053896904,0.003179871,99784.1875,275.5705261,6.396730168,129.326,2011-01-07,2011,1,7,16
"07/01/2011 17:00",5.72,-5.288028717,3.734569311,0.003576679,99708.84375,275.8437195,6.473813069,125.23,2011-01-07,2011,1,7,17
"07/01/2011 18:00",5.93,-5.454938412,2.969591856,0.0039125,99644.85156,275.9837646,6.210863778,118.563,2011-01-07,2011,1,7,18
"07/01/2011 19:00",6.8,-5.556798458,1.952440619,0.004137725,99565.90625,275.9483032,5.889824571,109.359,2011-01-07,2011,1,7,19
"07/01/2011 20:00",8.38,-5.353680611,0.674050331,0.004275243,99479.95313,275.3399658,5.39594662,97.176,2011-01-07,2011,1,7,20
"07/01/2011 21:00",8.61,-5.273966312,-0.395555973,0.004328527,99381.60938,274.9556274,5.288779178,85.71,2011-01-07,2011,1,7,21
"07/01/2011 22:00",8.78,-5.268856525,-1.11783886,0.004358384,99263.57813,275.0327759,5.386131525,78.021,2011-01-07,2011,1,7,22
"07/01/2011 23:00",8.25,-5.076261044,-1.578836083,0.004395992,99144.07813,275.1496277,5.316121665,72.723,2011-01-07,2011,1,7,23
"08/01/2011 00:00",5.73,-4.520266056,-2.094853401,0.004441379,99029.95313,275.2784119,4.98208952,65.135,2011-01-08,2011,1,8,0
"08/01/2011 01:00",2.26,-3.57322669,-2.721933126,0.004479139,98928.95313,275.522644,4.491866975,52.701,2011-01-08,2011,1,8,1
"08/01/2011 02:00",1.79,-2.222432137,-3.548867226,0.004417799,98863.4375,275.374054,4.18732172,32.056,2011-01-08,2011,1,8,2
"08/01/2011 03:00",4.34,-0.425049037,-4.581702232,0.004356906,98801.60938,275.1013794,4.601376102,5.3,2011-01-08,2011,1,8,3
"08/01/2011 04:00",4.87,1.469522595,-5.670755386,0.004311488,98757.21875,274.8339844,5.858068223,345.471,2011-01-08,2011,1,8,4
"08/01/2011 05:00",7.33,3.190811396,-6.323336601,0.004304295,98759.95313,274.8195801,7.082786396,333.224,2011-01-08,2011,1,8,5
"08/01/2011 06:00",7.82,4.439391613,-6.132845402,0.004266469,98773.39063,275.15448,7.570996673,324.1,2011-01-08,2011,1,8,6
"08/01/2011 07:00",7.45,5.414676666,-4.986506462,0.004167459,98797.6875,275.1238098,7.360976165,312.642,2011-01-08,2011,1,8,7
"08/01/2011 08:00",6.98,6.253750801,-3.660792828,0.003915865,98835.71875,274.506012,7.246433827,300.343,2011-01-08,2011,1,8,8
"08/01/2011 09:00",7.79,6.906171322,-2.324332237,0.003522784,98892.89063,273.3070068,7.286818419,288.601,2011-01-08,2011,1,8,9
"08/01/2011 10:00",9.02,7.53787899,-1.323311329,0.003331758,98967.26563,272.8478699,7.653154418,279.957,2011-01-08,2011,1,8,10
"08/01/2011 11:00",9.92,8.099499702,-0.579978704,0.003457319,99016.10938,273.4057312,8.120238342,274.095,2011-01-08,2011,1,8,11
"08/01/2011 12:00",12.72,8.84847641,0.229127645,0.00369346,99069.14844,274.3780518,8.851442496,268.516,2011-01-08,2011,1,8,12
"08/01/2011 13:00",12.09,9.456640244,1.065639853,0.003822854,99124.40625,275.1855774,9.516492683,263.57,2011-01-08,2011,1,8,13
"08/01/2011 14:00",13.35,9.402254105,1.999867082,0.00371211,99159.64063,275.460022,9.612588132,257.992,2011-01-08,2011,1,8,14
"08/01/2011 15:00",9.32,8.758072853,3.337162972,0.003555889,99185.27344,275.1594849,9.372326115,249.141,2011-01-08,2011,1,8,15
"08/01/2011 16:00",7.39,7.793222427,5.012033939,0.003513789,99178.28125,274.863678,9.26578653,237.253,2011-01-08,2011,1,8,16
"08/01/2011 17:00",6.83,6.886245251,6.536713123,0.003532785,99153.07031,274.7541504,9.494682307,226.491,2011-01-08,2011,1,8,17
"08/01/2011 18:00",7.15,6.617006302,7.135373592,0.003723411,99107.01563,274.870575,9.731306629,222.841,2011-01-08,2011,1,8,18
"08/01/2011 19:00",8.91,6.723056793,6.685900688,0.004097049,99079.71094,275.2346191,9.481601165,225.158,2011-01-08,2011,1,8,19
"08/01/2011 20:00",7.45,6.884266853,5.882650375,0.004341083,99059.20313,275.5220337,9.055313664,229.485,2011-01-08,2011,1,8,20
"08/01/2011 21:00",7.61,6.582155228,5.348769665,0.004394564,99045.1875,275.5574951,8.481397548,230.902,2011-01-08,2011,1,8,21
"08/01/2011 22:00",10.59,6.2218256,4.796015739,0.004402661,99034.26563,275.4301758,7.855754627,232.373,2011-01-08,2011,1,8,22
"08/01/2011 23:00",9.68,6.434438229,3.566002131,0.00441053,99039.96875,275.4107361,7.356518641,241.004,2011-01-08,2011,1,8,23
"09/01/2011 00:00",9.17,7.385705948,1.508226156,0.004418265,99087.60156,275.463623,7.538129641,258.458,2011-01-09,2011,1,9,0
"09/01/2011 01:00",9.97,8.476660728,-0.15391171,0.004265946,99169.85938,275.2712708,8.47805791,271.04,2011-01-09,2011,1,9,1
